date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:59	59290/59290	---M--	200	added ('OK')	image/png	etag:%22040d612cd50ba05a43b3b44b9649a366%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/record/R4.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/record/R4.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:07:59	56654/56654	---M--	200	added ('OK')	image/png	etag:%22e2f341d2aa31b4d507b679c71f194caa%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/record/R5.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/record/R5.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:07:59	28806/28806	---M--	200	added ('OK')	image/png	etag:%226e8cebcedae142f8921cec17802d4cb8%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/record/R6.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/record/R6.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:07:59	29614/29614	---M--	200	added ('OK')	image/png	etag:%2299c4e9adde6a7f12cb7552ebacf9ee44%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/record/R7.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/record/R7.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:00	241560/241560	---M--	200	added ('OK')	image/png	etag:%22d9fb474272c82ad0a2d3b9940cededf9%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/pop.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/pop.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:00	11505/11505	---M--	200	added ('OK')	image/png	etag:%22730c86f219fffa4be4ed015b180e793c%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/cta.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/cta.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:02	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/Users/user/Desktop/GAME/JKC88/code.jquery.com/jquery-3.6.0.min.js	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:02	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/user/Desktop/GAME/JKC88/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:02	46439/46439	---M--	200	added ('OK')	image/png	etag:%2215e22174ccf2144f0b9c818b270b8312%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/fail.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/fail.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
20:08:02	40434/40434	---M--	200	added ('OK')	image/png	etag:%22e4e82e6d4bc6e0c51fd321127e58eed7%22	https://repairworksonline.com/09845-meaning-of-happiness30/images/win.png	C:/Users/user/Desktop/GAME/JKC88/repairworksonline.com/09845-meaning-of-happiness30/images/win.png	(from https://repairworksonline.com/09845-meaning-of-happiness30/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=488202094113565&cpid=eb5312a9-d2e0-44ac-8058-baadc7adbd37&lpid=abacb370-87b2-4615-a3de-8b2a2d964777)
